Freq.	V(vd)	V(vtest_in)	I(V4)
1.86208713666284e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.90546071796322e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.94984459975801e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.99526231496885e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.04173794466950e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.08929613085400e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.13796208950220e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.18776162394952e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.23872113856830e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.29086765276773e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.34422881531988e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.39883291901945e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.45470891568499e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.51188643150954e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.57039578276882e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.63026799189534e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.69153480392687e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.75422870333812e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.81838293126441e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.88403150312656e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.95120922666634e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.01995172040196e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.09029543251354e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.16227766016832e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.23593656929623e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.31131121482585e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.38844156139197e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.46736850452526e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.54813389233569e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.63078054770095e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.71535229097166e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.80189396320555e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.89045144994274e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.98107170553490e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.07380277804105e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.16869383470328e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.26579518801585e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.36515832240158e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.46683592150955e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.57088189614867e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.67735141287190e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.78630092322630e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.89778819368437e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.01187233627263e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.12861383991356e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.24807460249763e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.37031796370243e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.49540873857615e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.62341325190339e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.75439937337146e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.88843655355578e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.02559586074347e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.16595001861471e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.30957344480182e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.45654229034644e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.60693448007584e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.76082975391969e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.91830970918924e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.07945784384125e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.24435960074977e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.41310241300904e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.58577575029170e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.76247116628677e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.94328234724267e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.12830516164084e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.31763771102655e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.51138038202361e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.70963589956064e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.91250938133729e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.12010839355893e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.33254300796974e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.54992586021418e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.77237220955792e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.99999999999981e+06	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.02329299228073e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.04712854805088e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.07151930523759e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.09647819614316e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.12201845430194e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.14815362149686e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.17489755493951e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.20226443461739e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.23026877081236e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.25892541179414e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.28824955169311e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.31825673855638e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.34896288259163e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.38038426460286e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.41253754462273e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.44543977074590e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.47910838816818e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.51356124843618e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.54881661891245e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.58489319246108e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.62181009735890e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.65958690743753e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.69824365246171e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.73780082874934e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.77827941003889e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.81970085860995e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.86208713666283e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.90546071796321e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.94984459975801e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.99526231496884e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.04173794466949e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.08929613085400e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.13796208950219e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.18776162394951e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.23872113856830e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.29086765276773e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.34422881531988e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.39883291901944e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.45470891568498e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.51188643150953e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.57039578276881e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.63026799189533e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.69153480392686e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.75422870333811e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.81838293126440e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.88403150312655e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
2.95120922666633e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.01995172040196e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.09029543251353e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.16227766016832e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.23593656929622e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.31131121482584e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.38844156139196e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.46736850452525e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.54813389233568e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.63078054770094e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.71535229097165e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.80189396320553e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.89045144994273e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
3.98107170553489e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.07380277804104e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.16869383470327e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.26579518801584e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.36515832240157e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.46683592150954e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.57088189614866e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.67735141287189e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.78630092322629e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
4.89778819368436e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.01187233627262e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.12861383991354e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.24807460249762e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.37031796370242e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.49540873857613e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.62341325190337e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.75439937337145e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
5.88843655355577e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.02559586074345e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.16595001861469e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.30957344480180e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.45654229034642e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.60693448007582e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.76082975391968e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
6.91830970918922e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.07945784384123e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.24435960074975e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.41310241300902e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.58577575029168e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.76247116628675e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
7.94328234724265e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.12830516164082e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.31763771102654e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.51138038202359e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.70963589956062e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
8.91250938133727e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.12010839355890e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.33254300796971e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.54992586021416e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
9.77237220955790e+07	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
1.00000000000000e+08	-5.38847696554954e-01,0.00000000000000e+00	1.00000000000000e+00,0.00000000000000e+00	-6.66666666666667e-07,0.00000000000000e+00
